id	gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	clase	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	author_id
2925	24777146																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1775										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1775	CNP-P-1775																														1978-04-17T00:00:00Z				1978	4	17																AR												-38.983334	-55.583332																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.686Z			228				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.686Z	2020-02-07T01:14:53.190Z	false			1
2926	24780757																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5329										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5329	CNP-P-5329																														1973-11-24T00:00:00Z				1973	11	24																AR												-43.966667	-60.983334																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			101				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2927	24778477																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2652										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2652	CNP-P-2652																														1978-04-15T00:00:00Z				1978	4	15																AR												-38	-56.966667																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			47				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2928	24780759																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5331										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5331	CNP-P-5331																														1973-11-27T00:00:00Z				1973	11	27																AR												-40.419998	-59.758335																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			70				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2929	24780754																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5326										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5326	CNP-P-5326																														1973-11-23T00:00:00Z				1973	11	23																AR												-46.116665	-60.531666																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			130				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2930	24780758																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5330										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5330	CNP-P-5330																														1973-11-26T00:00:00Z				1973	11	26																AR												-40.483334	-57.708332																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			95				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2931	24780755																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5327										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5327	CNP-P-5327																														1973-11-23T00:00:00Z				1973	11	23																AR												-45.450001	-60.130001																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			111				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2932	24777139																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1771										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1771	CNP-P-1771																														1978-04-14T00:00:00Z				1978	4	14																AR												-37.983334	-55.966667																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			87				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2933	24778468																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2643										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2643	CNP-P-2643																														1983-02-08T00:00:00Z				1983	2	8																AR												-43.966667	-61.016666																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			105				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2934	24778476																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2651										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2651	CNP-P-2651																														1978-04-14T00:00:00Z				1978	4	14																AR												-37.983334	-55.966667																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			87				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2935	24777145																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1774										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1774	CNP-P-1774																														1978-04-16T00:00:00Z				1978	4	16																AR												-39.016666	-56.033333																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			90				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2936	24779799																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3420										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3420	CNP-P-3420																														1976-11-24T00:00:00Z				1976	11	24																AR												-47.383335	-61.049999																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			178				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2937	24778469																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2644										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2644	CNP-P-2644																														1983-02-10T00:00:00Z				1983	2	10																AR												-41.666668	-60.299999																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			66				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2938	24777138																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1770										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1770	CNP-P-1770																														1978-04-13T00:00:00Z				1978	4	13																AR												-37.933334	-55.333332																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			120				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2939	24777137																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1769										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1769	CNP-P-1769																														1978-04-14T00:00:00Z				1978	4	14																AR												-37.966667	-55.049999																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			610				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2940	24778470																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2645										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-2645	CNP-P-2645																														1983-06-23T00:00:00Z				1983	6	23																AR												-36.549999	-54																																										urn:lsid:marinespecies.org:taxname:281650	2392129						Nemadactylus bergi (Norman, 1937)								Animalia	Chordata	Actinopterygii	Perciformes	Cheilodactylidae	Nemadactylus		bergi		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			124				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2392129	2392129	1	44	204	587	8519	2392128		2392129	Nemadactylus bergi	Nemadactylus	Nemadactylus bergi (Norman, 1937)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2941	24780761																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5333										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5333	CNP-P-5333																														1973-11-02T00:00:00Z				1973	11	2																AR												-40.016666	-59.174999																																										urn:lsid:marinespecies.org:taxname:271664	2417805						Squatina argentina (Marini, 1930)								Animalia	Chordata	Elasmobranchii	Squatiniformes	Squatinidae	Squatina		argentina		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			75				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2417805	2417805	1	44	121	882	2185	2417779		2417805	Squatina argentina	Squatina	Squatina argentina (Marini, 1930)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2942	24780756																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5328										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5328	CNP-P-5328																														1973-11-24T00:00:00Z				1973	11	24																AR												-44.549999	-61.849998																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.687Z			107				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.687Z	2020-02-07T01:14:53.190Z	false			1
2943	24780753																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5325										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5325	CNP-P-5325																														1973-11-19T00:00:00Z				1973	11	19																AR												-47.724998	-63.996666																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			116				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2944	24777132																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1764										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-1764	CNP-P-1764																														1983-06-26T00:00:00Z				1983	6	26																AR												-39.166668	-55.716667																																										urn:lsid:marinespecies.org:taxname:281173	2380854						Iluocoetes fimbriatus Jenyns, 1842								Animalia	Chordata	Actinopterygii	Perciformes	Zoarcidae	Iluocoetes		fimbriatus		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			180				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2380854	2380854	1	44	204	587	5079	2380849		2380854	Iluocoetes fimbriatus	Iluocoetes	Iluocoetes fimbriatus Jenyns, 1842		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2945	24779793																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3414										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3414	CNP-P-3414																														1976-11-23T00:00:00Z				1976	11	23																AR												-48.150002	-61.116665																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.688Z			202				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.688Z	2020-02-07T01:14:53.190Z	false			1
2946	24780760																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5332										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-5332	CNP-P-5332																														1973-11-27T00:00:00Z				1973	11	27																AR												-40.516666	-60.008335																																										urn:lsid:marinespecies.org:taxname:282684	2418532						Schroederichthys bivius (Müller & Henle, 1838)								Animalia	Chordata	Elasmobranchii	Carcharhiniformes	Scyliorhinidae	Schroederichthys		bivius		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			75				GEODETIC_DATUM_ASSUMED_WGS84		true	false	2418532	2418532	1	44	121	887	2208	2418531		2418532	Schroederichthys bivius	Schroederichthys	Schroederichthys bivius (Müller & Henle, 1838)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
2947	24779792																										urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3413										CC_BY_NC_4_0			2017-03-31T17:00:00Z		ArOBIS Centro Nacional Patagónico																		CENPAT-CONICET	CNP-PECES	Fishes in the Argentine Sea from 1967 to the present time		HUMAN_OBSERVATION				urn:catalog:CENPAT-CONICET:CNP-PECES:CNP-P-3413	CNP-P-3413																														1976-11-23T00:00:00Z				1976	11	23																AR												-48.400002	-61.150002																																										urn:lsid:marinespecies.org:taxname:282654	2417051						Salilota australis (Günther, 1878)								Animalia	Chordata	Actinopterygii	Gadiformes	Moridae	Salilota		australis		SPECIES				ACCEPTED			83e29da0-f762-11e1-a439-00145eb45e9a	AR	2020-02-10T14:21:32.689Z			196				COUNTRY_COORDINATE_MISMATCH;GEODETIC_DATUM_ASSUMED_WGS84		true	true	2417051	2417051	1	44	204	549	3704	2417050		2417051	Salilota australis	Salilota	Salilota australis (Günther, 1878)		DWC_ARCHIVE	2020-02-10T14:21:32.689Z	2020-02-07T01:14:53.190Z	false			1
